Hora final,Nome,Duração (s),Categoria,Observação,STATUS,Coordenadas S,Coordenadas W,Coordenadas S.1,Coordenadas W.1,Identificação,Coordenadas Inicial,Coordenadas Final
‏‎15:48:18,062121 11.12 J2 3 rap FF 9,584.0,FF,"começa com J2 primeiros 2m, dep arlequina",Transcrito,-7.528666666666666,-34.96183333333334,-7.528777777777778,-34.96183333333334,Arlequina,POINT (283525.40092139924 9167322.472624652),POINT (283525.45608098386 9167310.18238766)
‏‎15:48:18,062121 11.12 J2 3 rap FF 9,120.0,J2,,Transcrito,-7.528666666666666,-34.96183333333334,-7.528666666666666,-34.96183333333334,,POINT (283525.40092139924 9167322.472624652),POINT (283525.40092139924 9167322.472624652)
‏‎09:26:34,062221 09.26 J1 1 J2 1,150.0,J1,,Transcrito,-7.518277777777778,-34.96647222222222,,,,POINT (283008.1706582694 9168469.311754854),POINT EMPTY
‏‎09:26:34,062221 09.26 J1 1 J2 1,236.0,J2,,Transcrito,,,-7.518361111111111,-34.96652777777778,,POINT EMPTY,POINT (283002.0794100535 9168460.06650443)
‏‎09:34:16,062221 09.34 MA 1,414.0,MA ,Talvez Barba Negra; perto da borda,Transcrito,,,-7.517916666666666,-34.96680555555556,,POINT EMPTY,POINT (282971.19522304804 9168509.08980384)
‏‎10:00:04,062221 10.00 FF 1,903.0,FF,,Transcrito,-7.517833333333333,-34.96713888888889,-7.517722222222222,-34.967222222222226,,POINT (282934.3577994894 9168518.142165931),POINT (282925.1035648831 9168530.391097108)
‏‎10:18:34,062221 10.18 J3 1,718.0,J3,,Transcrito,-7.517972222222222,-34.96702777777778,-7.517972222222222,-34.96702777777778,,POINT (282946.6921699547 9168502.834445808),POINT (282946.6921699547 9168502.834445808)
‏‎10:31:24,062221 10.31 MA 2,251.0,MA,,Transcrito,,,-7.517972222222222,-34.96688888888889,,POINT EMPTY,POINT (282962.0238350494 9168502.903337527)
‏‎10:42:56,062221 10.42 FF 2,231.0,FF,,Transcrito,,,-7.518277777777778,-34.967083333333335,,POINT EMPTY,POINT (282940.711386227 9168469.008647133)
‏‎10:56:38,062221 10.56 J3 2,165.0,J3,,Transcrito,-7.518138888888889,-34.966833333333334,-7.518138888888889,-34.966833333333334,,POINT (282968.23933451535 9168484.49549161),POINT (282968.23933451535 9168484.49549161)
‏‎11:13:20,062221 11.13 FA 1,421.0,FA,,Transcrito,,,-7.518805555555556,-34.96705555555556,,POINT EMPTY,POINT (282944.0400708165 9168410.643647516)
‏‎11:30:52,062221 11.30 J3 2,635.0,J3,,Transcrito,,,-7.518611111111111,-34.96608333333334,,POINT EMPTY,POINT (283051.2648862004 9168432.633805513)
‏‎11:37:36,062221 11.37 FF 3 Inf FF 4,397.0,FF,primeiro uma FF depois outro inf e FF. Mas corta no meio...,Transcrito,,,-7.5184999999999995,-34.96586111111112,,POINT EMPTY,POINT (283075.74030149373 9168445.034246821)
‏‎12:15:10,062221 12.15 FA 2,383.0,FA,,Transcrito,,,-7.518083333333333,-34.96566666666667,,POINT EMPTY,POINT (283096.99762387795 9168491.219115365)
‏‎12:30:42,062221 12.30 J1 2,406.0,J1,,Transcrito,,,-7.518138888888889,-34.965805555555555,,POINT EMPTY,POINT (283081.69357061293 9168485.005135464)
‏‎12:49:34,062221 12.49 Inf 2 FF 5,518.0,INF,Inf vira FF so no fim,Transcrito,,,-7.518083333333333,-34.966,,POINT EMPTY,POINT (283060.201661145 9168491.053867603)
,,,FF,,Transcrito,,,-7.518083333333333,-34.966,,POINT EMPTY,POINT (283060.201661145 9168491.053867603)
‏‎13:15:02,062221 13.15 FG 1,1128.0,FG,,Transcrito,,,-7.518805555555556,-34.96630555555556,,POINT EMPTY,POINT (283026.83089067996 9168411.015650444)
‏‎13:58:32,062221 13.58 FG 1,2459.0,FG,msm FG q antes,Transcrito,,,-7.518555555555555,-34.96630555555556,,POINT EMPTY,POINT (283026.7066631522 9168438.668744491)
‏‎08:30:00,062621 08.30 FA 1,158.0,FA,"talvez germana, interrompido no meio, gps inicial no audio",Transcrito,,,,,,POINT EMPTY,POINT EMPTY
‏‎08:38:46,062621 08.38 FA 1,412.0,FA,continuaçao do de cima; talvez germana,Transcrito,,,-7.520388888888889,-34.964194444444445,,POINT EMPTY,POINT (283260.6575460754 9168236.92595318)
‏‎09:25:08,062621 09.25 JF 1,1941.0,JF,mt observa ambiente,Transcrito,,,-7.520694444444445,-34.96416666666667,,POINT EMPTY,POINT (283263.8755626377 9168203.141529858)
‏‎09:41:14,062621 09.41 J3 1,279.0,J3,,Transcrito,,,-7.520555555555555,-34.96447222222223,,POINT EMPTY,POINT (283230.0771933412 9168218.352933086)
‏‎09:47:30,062621 09.47 FA 2 J3 2,314.0,FA,"Fa cata j3, prob o msm q antes -5m",Transcrito,,,-7.520527777777778,-34.96461111111111,,POINT EMPTY,POINT (283214.731846145 9168221.356666278)
‏‎09:58:48,062621 09.58 J2 1,396.0,J2,j2 ou j3,Transcrito,,,-7.520111111111111,-34.96488888888889,,POINT EMPTY,POINT (283183.86179388023 9168267.30744721)
‏‎10:11:54,062621 10.11 J1 1,288.0,J1,,Transcrito,,,-7.5200555555555555,-34.96494444444445,,POINT EMPTY,POINT (283177.7015731347 9168273.425039016)
‏‎10:32:58,062621 10.32 J3 3 pinto rosa,1081.0,J3,J3 peq ou j2 grande,Transcrito,,,-7.520083333333333,-34.96491666666667,pinto rosa,POINT EMPTY,POINT (283180.7816837024 9168270.366243163)
‏‎11:04:42,062621 11.04 FF 1,1381.0,FF,tem videos de scrounge tolerado de outra fa,Transcrito,,,-7.520555555555555,-34.96488888888889,,POINT EMPTY,POINT (283184.0825316423 9168218.146428425)
‏‎11:12:54,062621 11.12 J1 2 rap,65.0,J1,,Transcrito,-7.520583333333334,-34.96477777777778,-7.520583333333334,-34.96477777777778,,POINT (283196.36157161207 9168215.12893712),POINT (283196.36157161207 9168215.12893712)
‏‎11:22:06,062621 11.22 FF 2 rap,103.0,FF,,Transcrito,-7.52075,-34.96508333333334,-7.52075,-34.96508333333334,,POINT (283162.7149387909 9168196.542096136),POINT (283162.7149387909 9168196.542096136)
‏‎11:40:00,062621 11.40 J2 2,255.0,J2,,Transcrito,,,-7.521055555555556,-34.965138888888895,,POINT EMPTY,POINT (283156.73410641775 9168162.716349332)
‏‎11:56:58,062621 11.56 FF 3,471.0,FF,,Transcrito,,,-7.522666666666667,-34.96477777777778,,POINT EMPTY,POINT (283197.3963979862 9167984.686664522)
‏‎12:02:38,062621 12.02 FA 3,112.0,FA,Unção com embuá junto com j1 ou j2. tem video,Transcrito,-7.522888888888889,-34.96480555555556,-7.522888888888889,-34.96480555555556,,POINT (283194.440501731 9167960.092382377),POINT (283194.440501731 9167960.092382377)
‏‎12:20:14,062621 12.20 J2 3,415.0,J2,,Transcrito,,,-7.523472222222222,-34.96469444444445,,POINT EMPTY,POINT (283206.9954783411 9167895.623631705)
‏‎13:11:24,062621 13.11 FF 4.1 FF 5.1,1763.0,FF,Troca de cuidador,Transcrito,,,,,,POINT EMPTY,POINT EMPTY
,062621 13.11 FF 4.1 FF 5.1,,FF,,Transcrito,,,-7.5248888888888885,-34.96291666666667,,POINT EMPTY,POINT (283403.94120649504 9167739.80406703)
‏‎11:18:26,062821 11.18 J1 1,282.0,J1,j1 mana,Transcrito,,,-7.520944444444444,-34.965833333333336,,POINT EMPTY,POINT (283080.02117302583 9168174.66227292)
‏‎11:20:22,062821 11.20 J1 2 rap,89.0,J1,so scan,Transcrito,-7.521055555555556,-34.965833333333336,-7.521055555555556,-34.965833333333336,,POINT (283080.07638891065 9168162.372011136),POINT (283080.07638891065 9168162.372011136)
‏‎11:51:54,062821 11.51 MA 1,626.0,MA,frutinha vermelha,Transcrito,,,-7.522694444444444,-34.96508333333334,,POINT EMPTY,POINT (283163.6809396539 9167981.462602613)
‏‎12:07:22,062821 12.07 FF 1,134.0,FF,"Maior parte é desconhecido, Paula gravou uma parte",Transcrito,,,-7.523666666666666,-34.96452777777778,,POINT EMPTY,POINT (283225.48981544765 9167874.19831795)
‏‎14:53:14,062821 14.53 J3 1 MA 2,270.0,J3,,Transcrito,-7.529722222222222,-34.96183333333334,-7.529861111111111,-34.961666666666666,,POINT (283525.92497014115 9167205.715371007),POINT (283544.3913696471 9167190.435152225)
,062821 14.53 J3 1 MA 2,300.0,MA,fazedo unção com embua,Transcrito,-7.529861111111111,-34.961666666666666,-7.529944444444444,-34.961666666666666,,POINT (283544.3913696471 9167190.435152225),POINT (283544.4327422653 9167181.217474936)
‏‎15:13:52,062821 15.13 J2 1,216.0,J2,,Transcrito,-7.530388888888889,-34.960638888888894,-7.530388888888889,-34.960638888888894,,POINT (283658.1041087513 9167132.565640135),POINT (283658.1041087513 9167132.565640135)
‏‎15:17:58,062821 15.17 J1 3,186.0,J1,,Transcrito,,,-7.530444444444444,-34.9605,,POINT EMPTY,POINT (283673.46284706565 9167126.489304295)
‏‎15:31:22,062821 15.31 MA 3,466.0,MA,Talvez Barba Negra ,Transcrito,,,-7.5305,-34.96019444444445,,POINT EMPTY,POINT (283707.21897797985 9167120.495487418)
‏‎08:55:00,062921 08.55 J3 1,465.0,J3,,Transcrito,,,-7.517111111111111,-34.96761111111111,,POINT EMPTY,POINT (282881.8710480314 9168597.794661647)
‏‎09:08:10,062921 09.08 FA 1,736.0,FA,,Transcrito,,,-7.517166666666666,-34.96763888888889,,POINT EMPTY,POINT (282878.8323270052 9168591.63574376)
‏‎09:44:00,062921 09.44 J1 1 rap,68.0,J1,,Transcrito,-7.518555555555555,-34.96563888888889,-7.518555555555555,-34.96563888888889,,POINT (283100.2985148636 9168438.999283696),POINT (283100.2985148636 9168438.999283696)
‏‎09:47:46,062921 09.47 J3 2 rap,150.0,J3,,Transcrito,-7.518611111111111,-34.96566666666667,-7.518611111111111,-34.96566666666667,,POINT (283097.25978505414 9168432.84038377),POINT (283097.25978505414 9168432.84038377)
‏‎09:54:04,062921 09.54 Inf 1,188.0,INF,,Transcrito,-7.518666666666666,-34.96563888888889,-7.518666666666666,-34.96563888888889,,POINT (283100.3537078354 9168426.70902448),POINT (283100.3537078354 9168426.70902448)
‏‎09:59:44,062921 09.59 FA 2 rap,68.0,FA,,Transcrito,-7.518583333333333,-34.96555555555556,-7.518583333333333,-34.96555555555556,,POINT (283109.51129189867 9168435.96802855),POINT (283109.51129189867 9168435.96802855)
‏‎11:12:58,062921 11.12 MA 1 J3 3,1710.0,MA,"MA comendo Timbu com j3 do lado, ito filmou ",Transcrito,-7.521055555555556,-34.96188888888889,-7.521055555555556,-34.96188888888889,,POINT (283515.4918125885 9168164.326231921),POINT (283515.4918125885 9168164.326231921)
,062921 11.12 MA 1 J3 3,,J3,,Transcrito,-7.521055555555556,-34.96188888888889,-7.521055555555556,-34.96188888888889,,POINT (283515.4918125885 9168164.326231921),POINT (283515.4918125885 9168164.326231921)
‏‎12:05:58,062921 12.05 SAD 1,748.0,SUB,"começo come fruta desc, tirei foto da fruta",Transcrito,,,-7.520944444444444,-34.96180555555556,,POINT EMPTY,POINT (283524.6356166813 9168176.657708839)
‏‎12:27:42,062921 12.27 FF 1 arlequina,713.0,FF,Arlequina,Transcrito,-7.520888888888889,-34.96183333333334,-7.521527777777778,-34.96263888888889,Arlequina,POINT (283521.5417623861 9168182.789077822),POINT (283432.93592737213 9168111.72144143)
‏‎12:41:54,062921 12.41 J3 4,692.0,J3,Foto de folha,Transcrito,,,-7.521694444444444,-34.963055555555556,,POINT EMPTY,POINT (283387.02413058636 9168093.07974046)
‏‎12:49:28,062921 12.49 J1 2,287.0,J1,,Transcrito,,,-7.521861111111111,-34.96325,,POINT EMPTY,POINT (283365.6427535803 9168074.548066922)
‏‎13:05:46,062921 13.05 J1 3,344.0,J1,,Transcrito,,,-7.521944444444444,-34.96333333333334,,POINT EMPTY,POINT (283356.4852203153 9168065.289104983)
‏‎13:12:46,062921 13.12 FF 2,338.0,FF,com info indo a MA,Transcrito,,,-7.5216666666666665,-34.96325,,POINT EMPTY,POINT (283365.54624326073 9168096.055993363)
‏‎13:24:54,062921 13.24 FF 3,124.0,FF,ff com rj c 3116.0 5747.1,Transcrito,,,-7.521111111111111,-34.96308333333334,,POINT EMPTY,POINT (283383.66833818506 9168157.589754894)
‏‎14:06:36,062921 14.06 J2 1,431.0,J2,"J2 amamentando, talvez calvinha/laranjinha",Transcrito,,,-7.519722222222222,-34.96230555555556,,POINT EMPTY,POINT (283468.83592695906 9168311.602820959)
‏‎14:31:52,062921 14.31 J1 4 MA 2 J3 5,840.0,J1,,Transcrito,,,,,,POINT EMPTY,POINT EMPTY
‏‎14:31:52,062921 14.31 J1 4 MA 2 J3 5,320.0,MA,,Transcrito,,,-7.519833333333334,-34.96219444444445,,POINT EMPTY,POINT (283481.15628075623 9168299.3675795)
‏‎14:42:10,062921 14.42 J1 4,215.0,J1,Tiros,Transcrito,,,-7.519833333333334,-34.96216666666667,,POINT EMPTY,POINT (283484.22259215824 9168299.381327635)
‏‎09:47:22,071021 09.47 J2 1,229.0,J2,mamou ,Transcrito,,,-7.519333333333333,-34.965500000000006,,POINT EMPTY,POINT (283116.01648752374 9168353.036323199)
‏‎09:53:00,071021 09.53 J3 1,140.0,J3,J3 pequeno,Transcrito,-7.519333333333333,-34.965500000000006,-7.519333333333333,-34.965500000000006,,POINT (283116.01648752374 9168353.036323199),POINT (283116.01648752374 9168353.036323199)
‏‎10:03:34,071021 10.03 J3 2,482.0,J3,,Transcrito,,,-7.519361111111111,-34.965611111111116,,POINT EMPTY,POINT (283103.7650031552 9168349.90867462)
‏‎10:05:36,071021 10.05 FA MA J3 briga,87.0,FA,FA e 2 MA e j3 briga,Transcrito,,,-7.519361111111111,-34.965611111111116,,POINT EMPTY,POINT (283103.7650031552 9168349.90867462)
,071021 10.05 FA MA J3 briga,,MA,,Transcrito,,,,,,POINT EMPTY,POINT EMPTY
‏‎10:12:56,071021 10.12 J3 4,325.0,J3,brincando com outro J3,Transcrito,,,-7.519333333333333,-34.96563888888889,,POINT EMPTY,POINT (283100.6848827011 9168352.967468042)
‏‎10:20:16,071021 10.20 FA 2,195.0,FA,fa ameaça ma,Transcrito,,,-7.5192499999999995,-34.965722222222226,,POINT EMPTY,POINT (283091.4445189977 9168362.143847719)
‏‎10:29:24,071021 10.29 J3 5,273.0,J3,,Transcrito,,,-7.5191944444444445,-34.96575,,POINT EMPTY,POINT (283088.3505968697 9168368.27520582)
‏‎10:36:44,071021 10.36 J1 1,149.0,J1,,Transcrito,,,-7.5192499999999995,-34.96586111111112,,POINT EMPTY,POINT (283076.1129092594 9168362.074985508)
‏‎10:53:48,071021 10.53 J1 2 FF 1.2,496.0,J1,,Transcrito,,,,,,POINT EMPTY,POINT EMPTY
,071021 10.53 J1 2 FF 1.2,,FF,,Transcrito,,,-7.518916666666667,-34.96641666666667,,POINT EMPTY,POINT (283014.6208029963 9168398.670282962)
‏‎10:59:50,071021 10.59 Inf 1,,Inf,mt descança e algumas aproximacoes a j3,Transcrito,,,-7.518861111111111,-34.96638888888889,,POINT EMPTY,POINT (283017.659520329 9168404.829191457)
‏‎11:26:16,071021 11.26 FA 3 Arlequina,513.0,FA,arlequina,Transcrito,,,-7.518388888888889,-34.96627777777778,Arlequina,POINT EMPTY,POINT (283029.6901759798 9168457.11791478)
‏‎12:01:06,071021 12.01 FF 2 Arlequina,1190.0,FF,Arlequina,Transcrito,,,-7.518138888888889,-34.966972222222225,Arlequina,POINT EMPTY,POINT (282952.9076757778 9168484.42660035)
‏‎12:15:18,071021 12.15 J1 3,323.0,J1,,Transcrito,,,-7.51775,-34.96752777777778,,POINT EMPTY,POINT (282891.38768407353 9168527.166940004)
‏‎13:19:00,071021 13.19 J2 1,901.0,J2,,Transcrito,,,-7.517,-34.96786111111111,,POINT EMPTY,POINT (282854.2187397273 9168609.960895667)
‏‎13:40:06,071021 13.40 SAD 1,868.0,SUB,,Transcrito,,,-7.517111111111111,-34.967333333333336,,POINT EMPTY,POINT (282912.53444796195 9168597.93246573)
‏‎13:53:12,071021 13.54 FA 4,362.0,FA,permitindo j3 fazer sct,Transcrito,,,-7.5175,-34.967083333333335,,POINT EMPTY,POINT (282940.3247879003 9168555.04053154)
‏‎14:11:28,071021 14.11 J1 4,781.0,J1,,Transcrito,,,-7.51775,-34.966833333333334,,POINT EMPTY,POINT (282968.0460585461 9168527.511427645)
‏‎14:17:54,071021 14.17 FF 3,234.0,FF,,Transcrito,,,-7.518055555555556,-34.96688888888889,,POINT EMPTY,POINT (282962.06525288115 9168493.685636625)
‏‎14:20:10,071021 14.20 FF 4 rap,65.0,FF,,Transcrito,-7.51825,-34.966861111111115,-7.51825,-34.966861111111115,,POINT (282965.2282271804 9168472.19144599),POINT (282965.2282271804 9168472.19144599)
‏‎09:48:46,071321 09.48 J3 1,575.0,J3,,Transcrito,-7.518111111111111,-34.96566666666667,-7.518111111111111,-34.96566666666667,,POINT (283097.01142137824 9168488.146550575),POINT (283097.01142137824 9168488.146550575)
‏‎09:57:02,071321 09.57 FA 1,180.0,FA,,Transcrito,,,-7.518138888888889,-34.96577777777778,,POINT EMPTY,POINT (283084.7599003754 9168485.018905917)
‏‎10:17:14,071321 10.17 J2 1 rap,80.0,J2,,Transcrito,-7.518305555555555,-34.96586111111112,-7.518305555555555,-34.96586111111112,,POINT (283075.6437055145 9168466.54220305),POINT (283075.6437055145 9168466.54220305)
‏‎10:35:28,071321 10.35 SAD 1,957.0,SUB,audio cortou no meio... Observei por mais de 20 minutos...,Transcrito,,,-7.518611111111111,-34.96622222222223,,POINT EMPTY,POINT (283035.9332507685 9168432.564936345)
‏‎10:50:26,071321 10.50 J3 2,576.0,J3,,Transcrito,,,-7.51875,-34.96652777777778,,POINT EMPTY,POINT (283002.2726715609 9168417.050575003)
‏‎11:10:36,071321 11.10 J1 1,133.0,J1,,Transcrito,-7.51825,-34.966638888888895,-7.51825,-34.966638888888895,,POINT (282989.7588727247 9168472.301665021),POINT (282989.7588727247 9168472.301665021)
‏‎11:24:30,071321 11.24 J2 2 rap,84.0,J2,,Transcrito,-7.5184444444444445,-34.96705555555556,-7.5184444444444445,-34.96705555555556,,POINT (282943.86056379706 9168450.58702295),POINT (282943.86056379706 9168450.58702295)
‏‎11:28:54,071321 11.28 FG 1,169.0,FG,mt descança,Transcrito,,,-7.518222222222223,-34.967083333333335,,POINT EMPTY,POINT (282940.68377074157 9168475.153781822)
‏‎12:49:50,071321 12.49 J1 2,298.0,J1,,Transcrito,,,-7.5176944444444445,-34.96705555555556,,POINT EMPTY,POINT (282943.48776892363 9168533.546339316)
‏‎12:54:34,071321 12.54 FA 2,193.0,FA,"fa doente, mt emanciada",Transcrito,,,-7.518083333333333,-34.96713888888889,,POINT EMPTY,POINT (282934.48206789535 9168490.489059256)
‏‎13:00:12,071321 13.00 J2 3,149.0,J2,,Transcrito,,,-7.518277777777778,-34.96705555555556,,POINT EMPTY,POINT (282943.7777172954 9168469.022426803)
‏‎13:06:02,071321 13.06 J3 3 rap,80.0,J3,,Transcrito,,,-7.51825,-34.96688888888889,,POINT EMPTY,POINT (282962.1618962642 9168472.177667733)
‏‎13:11:16,071321 13.11 J2 4,246.0,J2,amamenta no sup,Transcrito,,,-7.5184444444444445,-34.96677777777778,,POINT EMPTY,POINT (282974.5238600302 9168450.72481192)
‏‎13:46:08,071321 13.46 J2 4 Inf 1 FF 1,1927.0,J2,j2 pequeno ou j1 grande; amamenta,Transcrito,,,-7.5183333333333335,-34.9665,,POINT EMPTY,POINT (283005.1319357256 9168463.152846662)
,071321 13.46 J2 4 Inf 1 FF 1,,INF,,Transcrito,,,-7.5183333333333335,-34.9665,,POINT EMPTY,POINT (283005.1319357256 9168463.152846662)
,071321 13.46 J2 4 Inf 1 FF 1,,FF,,Transcrito,,,-7.5183333333333335,-34.9665,,POINT EMPTY,POINT (283005.1319357256 9168463.152846662)
‏‎09:29:18,071521 09.29 FA 1,239.0,FA,mt descança,Transcrito,-7.51975,-34.965250000000005,-7.51975,-34.965250000000005,,POINT (283143.82033116906 9168307.07178686),POINT (283143.82033116906 9168307.07178686)
‏‎09:39:14,071521 09.39 J1 1,346.0,J1,,Transcrito,-7.519972222222222,-34.965250000000005,-7.519972222222222,-34.965250000000005,,POINT (283143.9307134793 9168282.491272764),POINT (283143.9307134793 9168282.491272764)
‏‎09:56:06,071521 09.56 J3 1 part 1,130.0,J3,paroi no meio  dep tem outra grav q continua,Transcrito,,,,,,POINT EMPTY,POINT EMPTY
‏‎10:05:24,071521 10.05 J3 1 part 2,457.0,J3,cont do uktino q parou bo meio  ,Transcrito,,,-7.519777777777778,-34.96538888888889,,POINT EMPTY,POINT (283128.50254182133 9168303.930372251)
‏‎10:18:16,071521 10.18 J2 1,711.0,J2,,Transcrito,,,-7.519555555555556,-34.95286111111111,,POINT EMPTY,POINT (284511.29702590546 9168334.701399757)
‏‎10:26:22,071521 10.26 MF 1 Inf 1 FF1,232.0,MF,,Transcrito,,,,,,POINT EMPTY,POINT EMPTY
,071521 10.26 MF 1 Inf 1 FF1,,Inf,,Transcrito,,,,,,POINT EMPTY,POINT EMPTY
,071521 10.26 MF 1 Inf 1 FF1,,FF,,Transcrito,,,-7.5193055555555555,-34.965583333333335,,POINT EMPTY,POINT (283106.8037256339 9168356.067575483)
‏‎10:42:16,071521 10.42 J1 2 rap,120.0,J1,,Transcrito,-7.518555555555555,-34.965694444444445,-7.518555555555555,-34.965694444444445,,POINT (283094.16586164536 9168438.971743051),POINT (283094.16586164536 9168438.971743051)
‏‎10:51:04,071521 10.51 J2 2 rap,140.0,J2,,Transcrito,-7.518222222222223,-34.966638888888895,-7.518222222222223,-34.966638888888895,,POINT (282989.7450681331 9168475.374231568),POINT (282989.7450681331 9168475.374231568)
‏‎11:18:12,071521 11.18 SAD 1,1501.0,SUB,,Transcrito,,,-7.518027777777777,-34.966944444444444,,POINT EMPTY,POINT (282955.91878177924 9168496.730647294)
‏‎12:20:26,071521 12.20  JF 1,852.0,JF,brga no meio,Transcrito,,,-7.517166666666666,-34.96841666666667,,POINT EMPTY,POINT (282792.97479032975 9168591.249780376)
‏‎12:31:40,071521 12.31  J2 3,231.0,J2,j2 grande ou j3 peq. talvez pinto rosa?,Transcrito,,,-7.516444444444445,-34.968444444444444,,POINT EMPTY,POINT (282789.5492674564 9168671.122802872)
‏‎12:35:58,071521 12.35 J2 4,202.0,J2,,Transcrito,,,-7.516361111111111,-34.96830555555556,,POINT EMPTY,POINT (282804.8395600427 9168680.409438537)
‏‎12:45:56,071521 12.45  J1 3,553.0,J1,,Transcrito,-7.516361111111111,-34.96830555555556,-7.516194444444444,-34.96808333333333,,POINT (282804.8395600427 9168680.409438537),POINT (282829.28746547754 9168698.95512496)
‏‎12:54:20,071521 12.54 SAD 2,416.0,SUB,SAD comendo perereca,Transcrito,,,-7.516361111111111,-34.96788888888889,,POINT EMPTY,POINT (282850.83475580486 9168680.616190298)
‏‎13:33:32,071521 13.33 J1 4 FF 2,300.0,J1,,Transcrito,,,,,,POINT EMPTY,POINT EMPTY
,071521 13.33 J1 4 FF 2,340.0,FF,,Transcrito,,,-7.517805555555555,-34.966861111111115,,POINT EMPTY,POINT (282965.00733479764 9168521.3525167)
‏‎14:48:42,071521 14.48  JF 2,383.0,JF,,Transcrito,,,-7.524527777777778,-34.96402777777778,,POINT EMPTY,POINT (283281.11070690874 9167779.196732227)
‏‎10:02:42,090121 10.02 FF 1,794.0,FF,"antes tinha entrado mais de 20 m pra dentro do canavial pra pegar cana. Seguida por ff, voz de renata no fundo dizendo que tem um j1 em cima de um j2. não sei se fizeram focal dele... Mas j1 chorando mt e j2 q tinha se afastado voltou pra ele. ",Transcrito,-7.525111111111111,-34.96219444444445,-7.52475,-34.962722222222226,,POINT (283483.7746806238 9167715.581346355),POINT (283425.3362000348 9167755.263200376)
‏‎10:09:18,090121 10.09 J2 1 rap,39.0,J2,,Transcrito,-7.524305555555555,-34.962361111111115,-7.52425,-34.96238888888889,,POINT (283464.97723133187 9167804.603028048),POINT (283461.883379633 9167810.734389942)
‏‎10:34:22,090121 10.34 FF 2,246.0,FF,"filhte grande, acho que j1 já",Transcrito,-7.521638888888889,-34.96161111111111,-7.521305555555555,-34.96163888888889,,POINT (283546.4441058023 9168099.93998811),POINT (283543.2125042402 9168136.796936726)
‏‎10:40:50,090121 10.40 J2 2,277.0,J2,,Transcrito,-7.521277777777778,-34.96163888888889,-7.521222222222222,-34.96177777777778,,POINT (283543.19872924814 9168139.869494708),POINT (283527.8396754716 9168145.945874164)
‏‎10:47:04,090121 10.47 FF 3,257.0,FF,,Transcrito,-7.521222222222222,-34.96177777777778,-7.52075,-34.9615,,POINT (283527.8396754716 9168145.945874164),POINT (283558.26853332773 9168198.316823166)
‏‎10:53:42,090121 10.53 J1 1,267.0,J1,,Transcrito,-7.520583333333334,-34.96158333333334,-7.520444444444444,-34.96152777777778,,POINT (283548.98698110774 9168216.71093415),POINT (283555.05072716187 9168232.101212772)
‏‎11:01:30,090121 11.01 J1 2,374.0,J1,"no data on inicial gps, but I think it is near the border",Transcrito,,,-7.520277777777777,-34.961555555555556,,POINT EMPTY,POINT (283551.9017849325 9168250.522814354)
‏‎11:03:26,090121 11.03 J3 1 rap,49.0,J3,,Transcrito,-7.520277777777777,-34.96152777777778,-7.520277777777777,-34.96152777777778,,POINT (283554.9680920686 9168250.536558798),POINT (283554.9680920686 9168250.536558798)
‏‎11:11:20,090121 11.11 J2 3,234.0,J2,,Transcrito,-7.52025,-34.96177777777778,-7.520111111111111,-34.96211111111111,,POINT (283527.35755196353 9168253.485409886),POINT (283490.49297391926 9168268.683236673)
‏‎11:31:18,090121 11.31 SAD 1,502.0,SUB,,Transcrito,-7.519444444444445,-34.963,-7.519527777777777,-34.963166666666666,,POINT (283392.0402867899 9168341.984641707),POINT (283373.68373966054 9168332.684437566)
‏‎10:47:04,090221 10.47 FA 1 rap,60.0,FA,vi cui e fa receb ap de j2 mt rap,Transcrito,-7.520972222222222,-34.96141666666667,-7.520972222222222,-34.96141666666667,,POINT (283567.57762548025 9168173.777596999),POINT (283567.57762548025 9168173.777596999)
‏‎10:49:42,090221 10.49 MA 1 rap,46.0,MA,,Transcrito,-7.520972222222222,-34.96141666666667,-7.520972222222222,-34.96141666666667,,POINT (283567.57762548025 9168173.777596999),POINT (283567.57762548025 9168173.777596999)
‏‎11:02:34,090221 11.02 FA 2,637.0,FA,FA not J3; fezes,Transcrito,,,-7.521,-34.9615,,POINT EMPTY,POINT (283558.3924926326 9168170.663804004)
‏‎17:02:00,090321 17.02 FF 2 rap,175.0,FF ,,Transcrito,,,-7.530027777777778,-34.96138888888889,,POINT EMPTY,POINT (283575.1365001139 9167172.137415169)
‏‎16:55:46,090321 16.55 FA FF 1 arlequina J1 ,586.0,FF,Fa.ff arlequina e j1 ou inf 3145.7 5741.3,Transcrito,,,-7.529361111111111,-34.96147222222223,Arlequina,POINT EMPTY,POINT (283565.6068462329 9167245.837541314)
,090321 16.55 FA FF 1 arlequina J1 ,,INF,,Transcrito,,,,,,POINT EMPTY,POINT EMPTY
‏‎16:28:30,090321 16.28 MA 1,200.0,MA,,Transcrito,,,-7.528944444444444,-34.962833333333336,,POINT EMPTY,POINT (283415.1539103122 9167291.251474688)
‏‎16:17:34,090321 16.17 FF 3,260.0,FF,,Transcrito,,,-7.528305555555556,-34.963166666666666,,POINT EMPTY,POINT (283378.04154601676 9167361.755149879)
‏‎16:08:02,090321 16.08 MA 2,651.0,MA,,Transcrito,-7.5280555555555555,-34.96369444444445,-7.5280555555555555,-34.96369444444445,,POINT (283319.65850188734 9167389.146543432),POINT (283319.65850188734 9167389.146543432)
